ch_name,weight,x,y,z,name,sub_name,WMvsGM,LvsR,Anat,Desikan_Killiany,fsaverageINF_coord_1,fsaverageINF_coord_2,fsaverageINF_coord_3,ScannerNativeRAS_coord_1,ScannerNativeRAS_coord_2,ScannerNativeRAS_coord_3,MGRID_coord_1,MGRID_coord_2,MGRID_coord_3,subINF_coord_1,subINF_coord_2,subINF_coord_3
sub-03 LHIP11,0.04357911904985781,-64.39550575,-20.84453147,3.549828934,LHIP11,sub-03 LHIP11,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-36.13986969,-9.733587265,-20.23776054,-60.4617226,20.6149886,22.11360675,190.9444,100.1389,145.0555,-46.049263,-7.057321548,-21.47778702
sub-03 LIN3,0.04351693931465834,-50.26464752,-45.97649958,-8.621027834,LIN3,sub-03 LIN3,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-36.66259766,-39.04397202,-39.67282867,-49.01732329,-2.996508583,6.919508561,179.5,115.333,168.667,-44.50064468,-41.4103775,-45.94306183
sub-02 RAMY9,0.042979536762962976,59.21698692,-3.755293196,-24.97300991,RAMY9,sub-02 RAMY9,GM,R,Middle Temporal Gyrus (MTG),middletemporal,37.36148071,11.95077896,-53.46217346,52.81174479,21.30333778,-77.62557983,74.0,154.0,122.0,43.54906082,27.77803612,-56.45398712
sub-05 LpIN2,0.04267662632435705,-42.67154049,-5.097237481,-11.13724867,LpIN2,sub-05 LpIN2,GM,L,Insula,insula,-13.55742836,36.20560074,-39.87881851,-40.703237,9.986245913,-19.06621935,169.0,126.1665,127.6665,-15.88884163,31.02073097,-14.74248695
sub-08 LPHC13,-0.042483446311550446,-61.43879806,-46.56390631,-8.747420061,LPHC13,sub-08 LPHC13,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-37.36156845,-39.41006088,-35.48688507,-57.7803421,-14.02050781,-35.76753998,184.0,162.0,164.0,-46.40932083,-23.4430275,-50.09080124
sub-02 LRCS2,-0.04246044075020574,-9.135883125,-51.25713112,21.36894108,LRCS2,sub-02 LRCS2,GM,L,Precuneus,precuneus,29.74355316,-49.64654541,7.915716648,-12.18825525,-34.19666876,-50.62557983,139.0,127.0,177.5,36.55449677,-60.38818741,-3.48156333
sub-07 RaTh12,-0.042364843996665964,53.69137152,24.6949537,9.01006914,RaTh12,sub-07 RaTh12,GM,R,Inferior Frontal Gyrus (IFG),parstriangularis,23.96767235,63.02227402,-13.11528778,41.79420244,40.77719897,38.38259888,80.3333,118.0,102.333,20.29476166,72.95324707,6.648787022
sub-03 LpTh11,-0.04229757784993451,-62.90363422,-15.20003281,-1.731596978,LpTh11,sub-03 LpTh11,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-37.60794067,-2.348104715,-28.30204582,-59.11732268,26.87048786,18.25250721,189.6,104.0,138.8,-42.17797089,3.81474638,-24.00296593
sub-08 RaTh7,-0.042295539627232016,29.42273294,2.238630689,3.124528939,RaTh7,sub-08 RaTh7,WM,R,Putamen,Right-Putamen,14.94041443,33.74464798,-25.55191422,27.2196579,21.97949219,-3.767539978,99.0,130.0,128.0,19.14863777,42.42580414,0.24935621
sub-06 LRMD13,0.04226625130458742,-59.30216345,-8.846475585,-6.751937268,LRMD13,sub-06 LRMD13,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-36.7171402,3.026228905,-31.79482651,-50.87583923,24.30459595,5.891479492,184.5,137.0,133.0,-43.32132721,15.80364609,-45.10433197
sub-02 AINS9,0.04221375606645063,-37.63262229,-4.491617493,26.99664407,AINS9,sub-02 AINS9,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-24.90163803,40.54447937,17.74359703,-39.58825522,10.5033366,-41.22557983,166.4,117.6,132.8,-29.50942421,28.82651711,30.94945145
sub-05 RPvH10,-0.04220531896742487,45.091604,-54.58340812,36.22874963,RPvH10,sub-05 RPvH10,GM,R,Inferior Parietal Lobule,inferiorparietal,26.76870155,-53.35600281,22.96368599,40.04675819,-41.84725377,-7.649720028,88.25,114.75,179.5,20.82336807,-68.26938629,-7.421593189
sub-07 LmCC7,0.04188006404707389,-10.1812729,6.287256573,33.22646338,LmCC7,sub-07 LmCC7,WM,L,Cerebral WM,Left-Cerebral-White-Matter,33.03455353,33.41693878,33.98099518,-16.03949756,17.77719897,54.21559888,138.167,102.167,125.333,38.44121933,33.89662933,31.57626343
sub-07 RpTh6,-0.041727060222242415,35.88818798,-27.37773767,7.759655532,RpTh6,sub-07 RpTh6,WM,R,Cerebral WM,Right-Cerebral-White-Matter,21.04395866,7.569085121,-13.14880657,27.62750244,-8.889801025,29.38259888,94.5,127.0,152.0,20.40304947,7.573491096,-7.604409218
sub-06 LaTh11,-0.041517431031950054,-51.57383754,15.48609077,31.69180558,LaTh11,sub-06 LaTh11,GM,L,Caudal Middle Frontal Gyrus,caudalmiddlefrontal,-29.83522034,31.085495,16.65914345,-40.70883923,35.63759595,42.89147949,174.333,100.0,121.667,-12.72552967,47.46891022,44.51488495
sub-05 RpIN7,-0.041404405706924226,32.91563495,-25.73138745,16.37968176,RpIN7,sub-05 RpIN7,GM,R,Insula,insula,21.66184807,0.787009299,-7.747063637,29.29675883,-13.43825384,-11.4447198,99.0,118.545,151.091,20.74219513,-1.823538899,-13.31806374
sub-06 RmCC1,-0.04133901880503429,5.301990049,38.76497042,20.92283373,RmCC1,sub-06 RmCC1,GM,R,Rostral Anterior Cingulate Cortex,rostralanteriorcingulate,-31.92284775,71.54259491,7.844294071,11.62416077,58.30459595,34.89147949,122.0,108.0,99.0,-33.95067215,72.08320618,21.57208443
sub-07 LpTh10,0.041145889782262114,-56.21401202,-38.73141867,10.20098103,LpTh10,sub-07 LpTh10,GM,L,Banks of Superior Temporal Sulcus (STS),bankssts,-38.63684464,-29.88267136,-15.38809776,-55.37249756,-22.38980103,25.38259888,177.5,131.0,165.5,-41.36362839,-40.67854309,-15.7531414
sub-05 RaTh10,0.04110378154047038,44.126912,25.59617832,15.10959454,RaTh10,sub-05 RaTh10,WM,R,Cerebral WM,Right-Cerebral-White-Matter,22.72639847,68.06190491,-2.344659805,42.29675806,26.15274641,3.600279301,86.0,103.5,111.5,26.40753174,62.96014404,17.88060951
sub-07 RaTh6,-0.04095374216115958,27.33563898,6.218521333,8.796123032,RaTh6,sub-07 RaTh6,WM,R,Putamen,Right-Putamen,14.32788754,34.10087967,-19.98657417,18.62750244,22.61019897,34.38259888,103.5,122.0,120.5,10.34550571,40.88889694,-10.92997932
sub-08 Lenc14,-0.040858679411420386,-72.43889808,-26.81162753,-13.8164694,Lenc14,sub-08 Lenc14,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-39.92866898,-14.88650227,-45.29075241,-67.2803421,5.979492188,-30.43453998,193.5,156.667,144.0,-47.99880219,4.724148035,-46.35202026
sub-06 LRMD9,0.04004003314485795,-37.52080821,-11.55396542,-3.104579921,LRMD9,sub-06 LRMD9,GM,L,Insula,insula,-16.382967,23.7962265,-26.06693459,-31.04283923,20.63759595,6.891479492,164.667,136.0,136.667,-12.38604927,21.97643852,-17.98731232
sub-07 LpIN15,0.03997781575939664,-30.84821453,-34.37889753,29.82756106,LpIN15,sub-07 LpIN15,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-17.13000488,-26.75799942,41.88344955,-33.15249756,-20.78980103,44.69259888,155.28,111.69,163.9,-18.72636414,-40.70678329,40.21285629
sub-05 RpIN5,-0.03970974156082751,36.58970361,-19.37615303,6.769774699,RpIN5,sub-05 RpIN5,GM,R,Insula,insula,17.28133965,12.32436275,-15.56611347,32.49675864,-5.247253911,-16.39971951,95.8,123.5,142.9,18.67015457,7.66480875,-17.04920578
sub-05 LaTh1,0.03968543385863134,-4.981247359,-8.553383767,9.879728428,LaTh1,sub-05 LaTh1,WM,L,Thalamus,Left-Thalamus-Proper,40.07974243,13.23142433,-13.4048624,-5.036239123,0.985746146,-7.899720013,133.333,115.0,136.667,46.84283447,16.43137932,-1.790665984
sub-07 LAMY6,0.03964989817177214,-42.50371952,-16.89759967,-20.31145197,LAMY6,sub-07 LAMY6,GM,L,Fusiform Gyrus,fusiform,-13.02567768,-5.650089264,-65.52697754,-42.87249756,3.610198975,1.882598877,165.0,154.5,139.5,-11.62155056,6.293960094,-71.49430084
sub-02 CINS2,-0.03952221715653239,-41.16111109,-8.02060234,-4.484405304,CINS2,sub-02 CINS2,GM,L,Insula,insula,-14.98754883,29.96544075,-29.30841064,-41.31325522,12.30333682,-68.62557983,168.125,145.0,131.0,-12.90311718,25.0324707,-36.2383728
sub-06 LpTh7,0.039507817431630295,-42.19533195,-30.85201858,-0.086078518,LpTh7,sub-06 LpTh7,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-27.44096947,-11.88458157,-8.098914146,-36.12583923,2.804595947,5.641479492,169.75,137.25,154.5,-46.08705139,-7.776165962,-31.23074722
sub-05 RaTh5,0.03937026763217939,22.70571965,8.584546587,14.53644415,RaTh5,sub-05 RaTh5,WM,R,Cerebral WM,Right-Cerebral-White-Matter,15.94288158,36.46258926,-13.99973011,21.62975929,12.9857463,-0.89972043,106.667,108.0,124.667,16.75214767,37.8438797,-11.30636215
sub-08 Lenc4,0.039156521052407425,-41.58008044,19.24897406,-42.68249249,Lenc4,sub-08 Lenc4,GM,L,Temporal Pole,temporalpole,-16.91262817,30.43879318,-64.92847443,-37.7803421,58.64619219,-33.43453998,164.0,159.667,91.3333,-15.60408401,76.85305023,-47.42137909
sub-06 LaIN12,-0.039065627645025115,-24.9051457,30.22333142,48.85149248,LaIN12,sub-06 LaIN12,GM,L,Superior Frontal Gyrus,superiorfrontal,14.9849968,65.49198151,46.14826202,-14.87583923,43.80459595,58.64147949,148.5,84.25,113.5,19.78464699,54.43893814,61.65922165
sub-06 LaTh1,0.038809081117253744,-7.184984951,-8.066419785,7.515169532,LaTh1,sub-06 LaTh1,WM,L,Thalamus,Left-Thalamus-Proper,39.76107788,13.40421581,-17.92022324,-2.775839233,20.50459595,14.49147949,136.4,128.4,136.8,48.42699051,15.82063866,-13.38048077
sub-05 RpIN8,-0.03879002897142278,31.42197965,-29.05764185,21.29932971,RpIN8,sub-05 RpIN8,GM,R,Insula,insula,23.92711449,-2.957685471,-4.970534801,28.01125891,-17.67825381,-8.95771995,100.2855,116.058,155.331,23.9725914,-7.732247353,-10.76337624
sub-05 RaTh9,0.038705573144187135,39.959088,22.0072763,15.65943705,RaTh9,sub-05 RaTh9,WM,R,Cerebral WM,Right-Cerebral-White-Matter,22.08580971,58.75902557,6.923631191,38.29675829,23.15274639,3.100279331,90.0,104.0,114.5,25.24959183,58.51325989,22.96855545
sub-02 CINS9,0.03865003765118022,-31.1865541,-24.45365716,27.8094174,CINS9,sub-02 CINS9,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-20.09853172,0.264577299,-7.617939472,-33.35525524,-9.196665757,-42.95857983,160.167,119.333,152.5,-29.51068306,-9.331281662,-19.30627441
sub-05 RaTh8,0.03863083487073037,35.64172123,18.78825831,15.31526785,RaTh8,sub-05 RaTh8,WM,R,Cerebral WM,Right-Cerebral-White-Matter,16.21680069,47.15654373,-17.2193985,34.13015854,20.73624637,2.100279391,94.1666,105.0,116.9165,20.57396698,50.03802109,-5.315940857
sub-07 LAMY8,0.03804235726930663,-53.03601752,-19.41963167,-18.20790647,LAMY8,sub-07 LAMY8,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-39.93455887,-2.865961313,-40.61911392,-52.37249756,0.610198975,2.882598877,174.5,153.5,142.5,-42.95048904,-1.337037563,-47.2083168
sub-05 LpIN14,-0.03797510525328502,-29.4075945,-33.71820949,19.16408879,LpIN14,sub-05 LpIN14,GM,L,Insula,insula,-23.56417274,-8.003903389,-5.246373653,-28.36993773,-21.8055539,-7.899720013,156.6667,115.0,159.4583,-21.77323723,-14.33576107,-2.760492563
sub-02 LpFG5,-0.037840538134837884,-40.29048913,-67.34479209,-3.780993427,LpFG5,sub-02 LpFG5,GM,L,Inferior Temporal Gyrus (ITG),inferiortemporal,-20.02154541,-71.01507568,-41.13541412,-39.68825526,-46.19667016,-76.62557983,166.5,153.0,189.5,-28.20036316,-79.65032196,-50.14798355
sub-07 LAMY3,-0.03767226806585236,-26.9542688,-12.70144276,-23.14041048,LAMY3,sub-07 LAMY3,WM,L,Hippocampus,Left-Hippocampus,2.579560757,9.369311333,-58.88319397,-28.87249756,8.443198975,0.715598877,151.0,155.667,134.667,5.983201504,17.65083313,-61.0214119
sub-07 LmCC9,0.037647128811966024,-9.965186278,-4.008963233,35.70738793,LmCC9,sub-07 LmCC9,WM,L,Cerebral WM,Left-Cerebral-White-Matter,31.64435196,20.08254433,39.25999451,-15.53949756,7.610198975,55.04959888,137.667,101.333,135.5,36.09047699,10.21130753,43.05619812
sub-08 Lins5,0.037572466606927854,-40.67052712,13.4710513,-6.120258062,Lins5,sub-08 Lins5,GM,L,Insula,insula,-8.680872917,46.09485245,-38.88883972,-36.7803421,37.64649219,-5.100539978,163.0,131.333,112.333,-8.247694969,54.08728027,-1.633063078
sub-02 RpHp9,-0.03746087680315301,62.4887769,-24.1746862,-7.54894641,RpHp9,sub-02 RpHp9,GM,R,Middle Temporal Gyrus (MTG),middletemporal,40.57975006,-15.3311758,-41.60260773,55.31174477,-1.696664963,-65.62557983,71.5,142.0,145.0,50.62358856,-11.07127571,-37.76142502
sub-03 LANT8,0.037397023106608494,-38.96979007,-7.404820664,-2.296199628,LANT8,sub-03 LANT8,GM,L,Insula,insula,-14.27920914,29.80529404,-27.62365341,-36.26732405,34.42048696,17.75250727,166.75,104.5,131.25,-16.60953522,29.28216934,-23.08288765
sub-07 LOfC10,-0.0371268030323963,-45.8907377,29.63252227,14.16519227,LOfC10,sub-07 LOfC10,GM,L,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,-21.24222565,70.03343964,-5.923176765,-48.65049756,42.11019897,38.60459888,170.778,117.778,101.0,-23.88470078,75.5200119,1.957989454
sub-06 RAMY11,-0.03705211974478182,68.07261399,-18.05477918,-15.44205729,RAMY11,sub-06 RAMY11,GM,R,Middle Temporal Gyrus (MTG),middletemporal,40.80737686,-9.033036232,-49.49367905,63.95746077,16.63759595,-12.10852051,69.6667,155.0,140.667,41.06970978,-4.057403088,-54.43861008
sub-05 LpTh12,-0.03697754573966233,-52.47447899,-51.74550583,27.8385047,LpTh12,sub-05 LpTh12,GM,L,Supramarginal Gyrus,supramarginal,-33.45321274,-48.49433899,17.91422653,-50.10323644,-38.94725391,-6.09972012,178.4,113.2,176.6,-34.38227844,-54.31726074,2.979425192
sub-07 RpTh3,0.0368928332166188,19.50985848,-27.35810967,5.311185282,RpTh3,sub-07 RpTh3,WM,R,Thalamus,Right-Thalamus-Proper,-22.07233429,-24.36875153,-23.72200966,12.87750244,-8.889801025,26.38259888,109.25,130.0,152.0,-15.48096848,-16.82868195,-35.56635666
sub-05 LvPH10,-0.036675214328277604,-47.14375172,-59.40594102,26.01695112,LvPH10,sub-05 LvPH10,GM,L,Supramarginal Gyrus,supramarginal,-28.31406403,-56.78915405,14.530756,-45.7032367,-44.01425396,-10.23271987,174.0,117.333,181.667,-29.34687042,-65.89631653,-1.143516898
sub-06 LsCC10,-0.03659813503503741,-52.20597245,33.76514642,10.96915223,LsCC10,sub-06 LsCC10,GM,L,Inferior Frontal Gyrus (IFG),parstriangularis,-20.93696022,70.97627258,-10.30385685,-41.37583923,57.30459595,29.39147949,175.0,113.5,100.0,-20.11537743,76.50551605,12.74705887
sub-07 LmCC12,-0.03654599676256559,-10.23599611,-18.86347216,40.21573268,LmCC12,sub-07 LmCC12,GM,L,Posterior Cingulate Cortex,posteriorcingulate,31.0193367,-0.455278635,36.58166885,-15.37249756,-7.222801025,57.04929888,137.5,99.3333,150.333,36.02199936,-13.73967075,38.66459274
sub-05 RpTh9,-0.03653412864763818,47.43096852,-33.80359052,29.82072243,RpTh9,sub-05 RpTh9,GM,R,Supramarginal Gyrus,supramarginal,37.11502838,-16.45859528,11.02831841,42.96345802,-23.84725373,-5.566720152,85.3333,112.667,161.5,35.61597824,-23.12451553,-1.789042115
sub-02 LpFG2,-0.03635481023299574,-25.27638941,-72.4066411,-3.479891908,LpFG2,sub-02 LpFG2,WM,L,Cerebral WM,Left-Cerebral-White-Matter,6.49202013,-71.12199402,-41.80257034,-25.68825527,-51.02967075,-75.95857983,152.5,152.333,194.333,14.72729588,-76.78718567,-57.86540985
sub-02 RAMY8,0.036283667541579696,53.89526068,-4.131299523,-23.63632009,RAMY8,sub-02 RAMY8,GM,R,Superior Temporal Gyrus (STG),superiortemporal,36.39095306,14.95121479,-53.97259521,47.81174479,20.63633771,-76.95857983,79.0,153.333,122.667,38.74941635,33.47074509,-45.3475914
sub-08 LPHC11,-0.03624766713627074,-54.25267075,-44.28579949,-8.324909581,LPHC11,sub-08 LPHC11,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-37.1568718,-37.29523087,-39.90602875,-51.1136421,-12.35380781,-34.43423998,177.3333,160.6667,162.3333,-48.04143143,-24.91262436,-45.78361893
sub-05 LMiC5,0.0357241115873555,-15.96755588,29.76975884,35.59934977,LMiC5,sub-05 LMiC5,WM,L,Cerebral WM,Left-Cerebral-White-Matter,7.128470421,75.26911163,32.51697922,-11.70323873,20.9857466,23.43357812,140.0,83.6667,116.667,43.13768005,52.16776657,52.64986038
sub-07 RmCC5,-0.03538854657575422,6.155508198,12.27632924,29.70743802,RmCC5,sub-07 RmCC5,GM,R,Caudal Anterior Cingulate Cortex,caudalanteriorcingulate,-35.60825729,42.88460159,14.60132217,-1.372497559,24.44319897,52.71559888,123.5,103.667,118.667,-45.33511353,41.17848206,20.88293839
sub-07 RpIN8,-0.035185307247477045,41.48276816,-13.80748021,6.585249162,RpIN8,sub-07 RpIN8,GM,R,Insula,insula,17.11304283,17.66648293,-17.55339622,32.22750244,4.320198975,30.44259888,89.9,125.94,138.79,15.2681942,16.26376343,-9.615833282
sub-03 LSU3,-0.03507509639712399,-53.82557345,-38.18315391,10.2735335,LSU3,sub-03 LSU3,GM,L,Banks of Superior Temporal Sulcus (STS),bankssts,-38.78701401,-29.55467415,-16.80888367,-50.89232317,2.420490772,24.87750642,181.375,97.375,163.25,-44.8952713,-31.63875961,-15.53753281
sub-05 RAMY10,0.03503773365776507,66.30030701,-8.369382106,-6.970044065,RAMY10,sub-05 RAMY10,GM,R,Superior Temporal Gyrus (STG),superiortemporal,36.2514801,6.502390862,-33.4548645,59.69675702,8.452746019,-24.49971902,68.6,131.6,129.2,41.87989426,19.72452736,-34.61530685
sub-07 RmCC13,-0.03480182610117302,8.535910579,-27.95855247,40.89898103,RmCC13,sub-07 RmCC13,GM,R,Posterior Cingulate Cortex,posteriorcingulate,-30.12052917,-12.06273746,33.01731491,1.927502441,-15.48980103,57.38259888,120.2,99.0,158.6,-37.33330536,-27.50740242,35.1954422
sub-07 LpIN16,0.03467852145198655,-29.93818024,-36.38439065,32.11500509,LpIN16,sub-07 LpIN16,GM,L,Supramarginal Gyrus,supramarginal,-15.29291153,-29.03932571,42.47108078,-32.32249756,-23.03980103,46.50259888,154.45,109.88,166.15,-17.89998627,-42.22640991,40.09963989
sub-06 LHIP4,0.034632074276511965,-42.98017195,-38.21688508,-13.43882577,LHIP4,sub-06 LHIP4,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-21.0274868,-39.73545837,-52.76640701,-37.87583923,-0.195404053,-7.108520508,171.5,150.0,157.5,-27.95597076,-28.13851166,-57.93877411
sub-08 RPHC3,-0.03462765290940856,34.17483944,-36.07422231,-9.870534561,RPHC3,sub-08 RPHC3,GM,R,Parahippocampal Gyrus,parahippocampal,-6.967426777,-20.1111393,-39.77278137,30.2196579,-6.520507813,-33.26753998,96.0,159.5,156.5,-5.342887878,-13.12427521,-59.44695663
sub-07 LPCu9,-0.033973839260445636,-20.39347552,-57.7169141,61.40958509,LPCu9,sub-07 LPCu9,GM,L,Superior Parietal Lobule,superiorparietal,17.6347847,-56.43872833,61.77135468,-23.76149756,-47.77880103,70.16039888,145.889,86.2222,190.889,8.69269371,-75.84146881,49.10083389
sub-06 RaIN5,0.033831857255303736,30.9280834,15.62239473,7.304832823,RaIN5,sub-06 RaIN5,GM,R,Insula,insula,14.1917429,44.1852951,-22.10482979,33.05276077,41.01859595,16.74847949,100.5714,126.143,116.286,21.14312363,50.85578537,-11.24059772
sub-05 LAMY2,0.03378308301671684,-25.91469836,-10.12663166,-20.22490932,LAMY2,sub-05 LAMY2,WM,L,Hippocampus,Left-Hippocampus,6.899520874,21.84423256,-55.13794708,-26.03623787,9.652745804,-28.2327188,154.333,135.333,128.0,7.911119938,30.3602314,-32.72373581
sub-06 LpTh11,-0.0336014773921533,-64.10603375,-28.34660818,-1.494142068,LpTh11,sub-06 LpTh11,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-39.04760742,-15.60375214,-22.15229034,-55.97583923,5.704595947,6.491479492,189.6,136.4,151.6,-43.60081863,-17.79762077,-20.95386696
sub-02 LOFC6,0.03351471117730967,-35.1671959,30.95694384,-12.20284572,LOFC6,sub-02 LOFC6,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-4.278085232,76.95909882,-42.07786179,-35.93795519,52.05334155,-69.00027983,162.7497,145.3747,91.25,-3.83261013,96.38809967,-41.44258881
sub-05 RMiC5,-0.033427189413102715,10.91951213,31.53180488,38.28947057,RMiC5,sub-05 RMiC5,GM,R,Superior Frontal Gyrus,superiorfrontal,-30.15220642,71.03338623,31.00835419,13.29675978,21.98574666,24.10027808,115.0,83.0,115.667,-30.14072418,50.1179657,54.77242279
sub-05 LpTh5,0.033139897577081495,-21.59069743,-33.6924513,14.62793473,LpTh5,sub-05 LpTh5,GM,L,Insula,insula,22.47224617,-23.35551262,-27.69973373,-21.41723815,-20.06125394,-11.61371979,149.714,118.714,157.714,-22.61740875,-13.05977821,-5.474789619
sub-05 RpTh1,0.033136312427471906,8.853410576,-25.32480585,8.39467355,RpTh1,sub-05 RpTh1,WM,R,Thalamus,Right-Thalamus-Proper,-32.33401871,-14.01012897,-16.99441528,6.725760176,-10.91825394,-15.32871957,121.571,122.429,148.571,-41.24442291,-5.639922619,-18.55372238
sub-05 LpTh11,-0.03289888069458854,-47.81509381,-49.52399897,25.9932191,LpTh11,sub-05 LpTh11,GM,L,Supramarginal Gyrus,supramarginal,-37.98958588,-30.67162323,7.68939209,-45.79423669,-36.52925392,-6.990720067,174.091,114.091,174.182,-34.66650009,-39.50292206,-0.082662478
sub-05 LpIN8,0.03288623313393999,-35.52232459,-19.88205792,3.690311343,LpIN8,sub-05 LpIN8,GM,L,Insula,insula,-18.02155876,12.05703163,-17.19122314,-34.10323739,-6.147253998,-13.89971966,162.4,121.0,143.8,-18.89425278,-0.987371743,-6.154103756
sub-07 RHip5,0.03251739492754488,45.66541218,-45.64466008,-10.66072763,RHip5,sub-07 RHip5,GM,R,Inferior Temporal Gyrus (ITG),inferiortemporal,25.12797546,-38.84679031,-51.92746735,37.68310244,-23.00080103,11.04959888,84.4444,145.333,166.111,32.77214813,-37.93993759,-50.92281723
sub-07 LpIN13,0.032192502816292226,-32.69104539,-30.38765077,25.2569458,LpIN13,sub-07 LpIN13,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-22.96224594,-7.500312805,-3.656164169,-34.83249756,-16.30980103,41.07259888,156.96,115.31,159.42,-26.26470184,-10.30741692,-9.125350952
sub-07 RaTh1,-0.031942476580594875,5.495587941,-9.335993325,7.884648912,RaTh1,sub-07 RaTh1,WM,R,Thalamus,Right-Thalamus-Proper,-37.61301041,12.53235149,-14.56340981,-0.539497559,7.443198975,30.38259888,122.667,126.0,135.667,-46.22799301,14.21651268,-12.22947598
sub-07 LaTh11,-0.03176730627761009,-51.62661602,20.12827733,10.05139503,LaTh11,sub-07 LaTh11,GM,L,Inferior Frontal Gyrus (IFG),parsopercularis,-22.32427216,56.07901382,-9.081091881,-53.37249756,33.61019897,33.38259888,175.5,123.0,109.5,-23.29333878,65.69215393,-3.467998981
sub-07 RpTh8,0.031697268353678615,46.97246398,-27.91032067,9.461039032,RpTh8,sub-07 RpTh8,GM,R,Heschl's Gyrus (HG),transversetemporal,30.886549,-7.341570854,-7.650036812,37.62750244,-9.389801025,31.38259888,84.5,125.0,152.5,31.35283661,-3.589421749,-1.224339724
sub-08 RAMY12,-0.03160177867305992,58.38279794,-6.878469311,-24.08098606,RAMY12,sub-08 RAMY12,GM,R,Middle Temporal Gyrus (MTG),middletemporal,39.00178909,10.97622871,-51.33582306,53.2196579,24.97949219,-31.76753998,73.0,158.0,125.0,44.295784,42.05547714,-48.1276474
sub-05 LMiC8,-0.03139005865488721,-21.55191461,46.92411766,39.73163098,LMiC8,sub-05 LMiC8,GM,L,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,12.59592915,91.18634033,20.68054008,-15.70323849,32.45274673,32.30027759,144.0,74.8,105.2,26.92851067,66.36645508,63.41387939
